voyage_route,waveh,bf,tw_head_beam_tail,tw_direction_index,tc_head_beam_tail,tc_direction_index,twspeed,tcspeed,slip,stw,sog,poweravgkw,me_foc_hfo,rpm
1.0,1.0894,3,Tail,WSW,Head,S,6.7155,1.3454,0.1028,12.33,11.0,15.897,1035.7,75.9
1.0,0.8356,2,Tail,SW,Head,S,5.2953,1.2107,0.1052,12.21,11.0,15.9388,1019.5,76.1
1.0,0.725,2,Tail,SW,Head,S,4.8212,1.062,0.1133,11.95,10.9,15.9388,1018.8,76.1
1.0,0.6207,2,Tail,SW,Head,SSE,4.3746,1.4839,0.1377,11.97,10.6,15.9388,1052.7,76.1
1.0,1.0614,3,Tail,SW,Head,SSE,6.4909,1.1891,0.1296,11.66,10.7,15.9388,1040.9,76.1
1.0,0.9014,2,Tail,SW,Head,S,5.5773,1.0287,0.1284,11.71,10.7,15.9179,1062.1,76.0
1.0,0.9225,2,Tail,SW,Head,SE,5.6678,1.3219,0.1028,11.93,11.0,15.897,1051.3,75.9
1.0,0.9724,2,Head,WNW,Beam,ESE,5.8816,1.4918,0.0865,11.67,11.2,15.897,1040.2,75.9
1.0,1.0176,3,Head,WNW,Beam,ESE,6.1405,2.0062,0.0783,11.83,11.3,15.897,1333.0,75.9
1.0,1.0883,3,Head,WNW,Beam,ESE,6.7066,1.9698,0.0714,11.89,11.4,15.9179,1097.8,76.0
1.0,1.1401,3,Head,WNW,Head,SE,7.1205,1.9361,0.0889,12.21,11.2,15.9388,1041.9,76.1
1.0,1.0934,3,Head,WNW,Head,ESE,6.7472,2.0881,0.0889,12.13,11.2,15.9388,1045.6,76.1
1.0,1.315,3,Head,WNW,Beam,ESE,8.5201,1.9984,0.0877,11.9,11.2,15.9179,1050.3,76.0
1.0,1.2161,3,Head,WNW,Beam,ESE,7.729,2.0017,0.0795,12.1,11.3,15.9179,1050.5,76.0
1.0,1.2141,3,Head,WNW,Head,ESE,7.7132,1.6122,0.0771,12.12,11.3,15.876,1043.0,75.8
1.0,1.3386,3,Head,WNW,Beam,ESE,8.709,1.5616,0.0808,11.99,11.3,15.9388,1041.2,76.1
1.0,1.0579,3,Head,WNW,Head,ESE,6.4633,1.6134,0.0783,12.09,11.3,15.897,1045.5,75.9
1.0,1.0585,3,Head,WNW,Head,ESE,6.4683,1.6258,0.0795,12.08,11.3,15.9179,1052.3,76.0
1.0,0.7361,2,Beam,WNW,Head,SE,4.8691,1.3614,0.0783,12.26,11.3,15.897,1050.9,75.9
1.0,0.4487,2,Beam,W,Beam,ESE,3.6374,0.9419,0.0608,11.93,11.5,15.876,1040.3,75.8
1.0,0.6508,2,Beam,W,Head,SSE,4.5034,0.9873,0.0633,12.25,11.5,15.9179,1048.9,76.0
1.0,0.517,2,Beam,WNW,Head,SE,3.93,1.0277,0.0563,12.28,11.6,15.9388,1045.4,76.1
1.0,0.6803,2,Beam,WSW,Head,SE,4.6298,1.17,0.0539,12.35,11.6,15.897,1033.6,75.9
1.0,0.6068,2,Beam,W,Head,SE,4.3147,0.9619,0.0702,12.02,11.4,15.897,1024.7,75.9
1.0,0.4388,2,Beam,W,Head,SSE,3.5948,1.2325,0.0877,12.33,11.2,15.9179,1025.1,76.0
1.0,0.9599,2,Beam,W,Head,S,5.8283,1.0885,0.104,12.04,11.0,15.9179,1020.8,76.0
1.0,1.1474,3,Beam,WNW,Head,SSE,7.1789,1.3127,0.1203,11.97,10.8,15.9179,1034.7,76.0
1.0,1.085,3,Beam,WNW,Head,SSE,6.6803,1.5441,0.1284,11.89,10.7,15.9179,1055.6,76.0
1.0,1.2285,3,Head,WNW,Head,SE,7.8278,1.4395,0.1133,11.94,10.9,15.9388,1047.3,76.1
1.0,1.1052,3,Head,WNW,Head,SSE,6.8415,1.676,0.1214,12.2,10.8,15.9388,1045.6,76.1
1.0,1.0615,3,Head,WNW,Head,SSE,6.492,1.4588,0.1203,12.01,10.8,15.9179,1039.6,76.0
1.0,1.0821,3,Beam,WNW,Head,SSE,6.6571,1.5564,0.1273,11.95,10.7,15.897,1037.4,75.9
1.0,0.8845,2,Beam,WNW,Head,SSE,5.5052,1.5884,0.1377,12.04,10.6,15.9388,1048.5,76.1
1.0,0.898,2,Head,WNW,Head,SSE,5.5628,1.3381,0.1296,11.91,10.7,15.9388,1040.5,76.1
1.0,0.904,2,Head,WNW,Head,S,5.5886,1.3482,0.1366,11.89,10.6,15.9179,1047.9,76.0
1.0,0.4594,2,Beam,WNW,Head,S,3.6833,1.6566,0.1458,12.13,10.5,15.9388,1170.0,76.1
1.0,0.2,1,Head,WNW,Head,SSE,2.0,1.7497,0.1354,12.16,10.6,15.897,1259.9,75.9
1.0,0.208,1,Head,NNW,Head,SSE,2.0798,1.528,0.1273,12.03,10.7,15.897,1034.5,75.9
1.0,0.2167,1,Head,WNW,Head,SSE,2.1673,1.5549,0.1284,12.11,10.7,15.9179,1037.6,76.0
1.0,0.2018,1,Head,N,Head,SSE,2.0184,1.625,0.1296,11.99,10.7,15.9388,1038.1,76.1
1.0,0.3758,2,Head,N,Head,SSE,3.3249,1.5801,0.1377,12.04,10.6,15.9388,1050.7,76.1
1.0,0.1657,1,Head,N,Head,SSE,1.6568,1.6924,0.1296,12.16,10.7,15.9388,1046.1,76.1
1.0,0.2173,1,Head,NNW,Head,SSE,2.1732,1.5012,0.1214,12.02,10.8,15.9388,1039.4,76.1
1.0,0.234,1,Head,WNW,Head,SSE,2.3399,1.6608,0.1307,12.1,10.7,15.9598,1056.3,76.2
1.0,0.1615,1,Head,WNW,Head,SSE,1.6147,1.7504,0.1191,12.31,10.8,15.897,1043.0,75.9
1.0,0.1267,1,Beam,W,Head,SSE,1.2669,1.4843,0.1214,12.12,10.8,15.9388,1036.4,76.1
1.0,0.1286,1,Head,WNW,Head,SSE,1.2856,1.639,0.1121,12.29,10.9,15.9179,1035.5,76.0
1.0,0.2427,1,Beam,WNW,Head,SSE,2.4266,1.6738,0.1284,12.23,10.7,15.9179,1030.0,76.0
1.0,0.3568,2,Beam,W,Head,S,3.2434,2.1114,0.1447,12.53,10.5,15.9179,1036.8,76.0
1.0,0.2066,1,Beam,WNW,Head,S,2.0663,1.875,0.1529,12.18,10.4,15.9179,1024.3,76.0
1.0,0.1594,1,Beam,WNW,Head,SSE,1.5937,1.9075,0.1517,12.13,10.4,15.897,1037.2,75.9
1.0,0.1891,1,Head,WNW,Head,SSE,1.891,1.8048,0.154,12.07,10.4,15.9388,1044.2,76.1
1.0,0.128,1,Beam,W,Head,SSE,1.2802,1.9133,0.1517,12.2,10.4,15.897,1034.6,75.9
1.0,0.0633,0,Beam,W,Head,S,0.6331,1.9293,0.1691,12.09,10.2,15.9179,1037.8,76.0
1.0,0.0447,0,Beam,WSW,Head,SSE,0.4473,2.0221,0.1751,12.02,10.1,15.876,1040.7,75.8
1.0,0.1363,1,Tail,SW,Head,SSE,1.363,2.2978,0.1681,12.36,10.2,15.897,1030.9,75.9
1.0,0.0234,0,Beam,WSW,Head,S,0.2342,2.1829,0.1691,12.34,10.2,15.9179,1030.3,76.0
1.0,0.1973,1,Tail,S,Head,S,1.9732,2.3666,0.1702,12.47,10.2,15.9388,1028.1,76.1
1.0,0.2967,1,Tail,SW,Head,SSE,2.9674,2.0214,0.1599,12.18,10.3,15.897,1030.5,75.9
1.0,0.3014,2,Tail,SSW,Head,SSE,3.0059,2.172,0.1773,12.13,10.1,15.9179,1039.9,76.0
1.0,0.4395,2,Tail,SSW,Head,SSE,3.5977,2.0536,0.1773,12.04,10.1,15.9179,1038.4,76.0
1.0,0.5032,2,Tail,S,Head,SSE,3.8707,2.0754,0.1833,12.0,10.0,522.3207,1047.3,75.8
1.0,0.8069,2,Tail,SSW,Head,SSE,5.1725,1.9059,0.1621,12.08,10.3,5009.578,1064.3,76.1
1.0,0.5095,2,Tail,SSW,Head,S,3.8977,2.0776,0.1599,12.34,10.3,4985.2843,1334.4,75.9
1.0,0.9102,2,Tail,SSW,Head,S,5.6153,1.6985,0.161,11.97,10.3,5007.7704,1039.1,76.0
1.0,0.9673,2,Tail,SSW,Head,S,5.8597,1.866,0.1691,11.94,10.2,4994.2402,1034.6,76.0
1.0,1.0353,3,Tail,SSW,Head,S,6.2821,1.9949,0.1691,12.13,10.2,5022.8924,1040.2,76.0
1.0,1.187,3,Tail,SSW,Head,S,7.4962,1.8268,0.161,12.1,10.3,4997.4238,1033.0,76.0
1.0,1.0984,3,Tail,SW,Head,SSE,6.7873,1.7861,0.1551,12.05,10.4,5012.1709,1037.1,76.2
1.0,1.1521,3,Tail,SSW,Head,SSE,7.2172,1.6723,0.1529,11.91,10.4,5015.7294,1037.3,76.0
1.0,1.091,3,Tail,SW,Head,SSE,6.7279,1.7446,0.1529,12.05,10.4,5077.0133,1048.2,76.0
1.0,1.2146,3,Tail,SSW,Head,S,7.7165,1.7973,0.1447,12.21,10.5,5041.9939,1042.0,76.0
1.0,1.1039,3,Tail,SW,Head,S,6.8315,1.4661,0.1377,12.05,10.6,5019.9382,1037.7,76.1
1.0,1.1936,3,Tail,SSW,Head,S,7.549,1.5001,0.1366,12.1,10.6,5019.7089,1033.6,76.0
1.0,1.1783,3,Tail,SSW,Head,S,7.4266,1.377,0.1284,12.07,10.7,4998.2197,1032.9,76.0
1.0,1.3166,3,Tail,SSW,Head,S,8.5328,1.4792,0.1284,12.14,10.7,5010.1581,1034.6,76.0
1.0,1.2386,3,Tail,SSW,Head,S,7.9091,1.2704,0.1284,11.94,10.7,5042.7898,1044.5,76.0
1.0,1.1941,3,Tail,SSW,Head,S,7.5525,1.7198,0.1366,12.29,10.6,5004.5869,1038.0,76.0
1.0,1.4195,3,Tail,SSW,Head,SSE,9.356,1.5387,0.1191,12.18,10.8,4947.1316,1029.3,75.9
1.0,1.3639,3,Tail,SSW,Head,SSE,8.9109,1.7803,0.1284,12.3,10.7,5057.9118,1049.4,76.0
1.0,1.1905,3,Tail,SW,Head,S,7.5243,1.6116,0.1366,12.14,10.6,5021.3007,1043.5,76.0
1.0,1.2296,3,Tail,SW,Head,S,7.8366,1.6193,0.1366,12.17,10.6,4968.7716,1030.2,76.0
1.0,1.2391,3,Tail,SW,Head,S,7.9128,1.5815,0.1284,12.26,10.7,4980.71,1038.0,76.0
1.0,1.4671,3,Tail,S,Head,SSW,9.7371,1.42,0.1296,12.12,10.7,5019.1413,1039.3,76.1
1.0,1.2928,3,Tail,SW,Head,S,8.3427,1.4323,0.1121,12.28,10.9,5042.7898,1044.7,76.0
1.0,1.406,3,Tail,S,Head,SSW,9.2482,1.06,0.0946,12.16,11.1,4966.208,1032.3,75.9
1.0,1.4581,3,Tail,SSW,Head,S,9.6645,1.2283,0.097,12.32,11.1,4973.7156,1034.1,76.1
1.0,1.2397,3,Tail,SSW,Head,S,7.9175,0.8982,0.0865,12.07,11.2,4954.2853,1032.6,75.9
1.0,1.2348,3,Tail,SSW,Head,S,7.878,1.3302,0.104,12.33,11.0,5002.9951,1034.1,76.0
1.0,1.2943,3,Tail,SSW,Head,S,8.3545,1.1907,0.1028,12.19,11.0,4980.5152,1361.8,75.9
1.0,1.4356,3,Tail,SSW,Head,S,9.4847,1.2371,0.1121,12.1,10.9,4985.4854,1030.2,76.0
1.0,1.3554,3,Tail,SSW,Head,S,8.8434,1.2514,0.1226,12.05,10.8,4997.8071,1032.5,76.2
1.0,1.2231,3,Tail,SSW,Head,S,7.7845,1.5663,0.1284,12.26,10.7,4983.0977,1030.9,76.0
1.0,1.3184,3,Tail,SSW,Head,S,8.547,1.263,0.1261,11.9,10.7,5019.1999,1039.2,75.8
1.0,0.9373,2,Tail,SSW,Head,S,5.7311,1.0695,0.1273,11.71,10.7,5079.8712,1051.9,75.9
1.0,0.8662,2,Tail,SSW,Head,S,5.4267,1.1584,0.1133,11.98,10.9,5082.8966,1049.4,76.1
1.0,1.0292,3,Tail,S,Head,S,6.2339,1.0034,0.0982,12.05,11.1,5017.7568,1040.1,76.2
1.0,1.2467,3,Tail,S,Head,S,7.9735,1.05,0.0853,12.25,11.2,4928.7067,1024.2,75.8
1.0,0.8154,2,Tail,S,Head,S,5.2089,0.7146,0.0783,12.01,11.3,4990.8483,1033.9,75.9
1.0,0.551,2,Tail,S,Head,S,4.0759,0.9891,0.0783,12.24,11.3,5003.5658,1040.4,75.9
1.0,0.7721,2,Tail,S,Head,S,5.0234,1.0134,0.0714,12.41,11.4,4972.7511,1029.3,76.0
1.0,0.9181,2,Tail,S,Head,S,5.6488,0.9612,0.0633,12.45,11.5,4948.0783,1027.3,76.0
1.0,0.3906,2,Tail,SSW,Head,S,3.3882,0.9432,0.0726,12.31,11.4,4950.6043,1025.8,76.1
1.0,0.5638,2,Tail,SSW,Head,SSE,4.1307,1.0793,0.0795,12.28,11.3,4937.7317,1022.8,76.0
1.0,0.8511,2,Tail,SSW,Head,S,5.362,1.2355,0.0877,12.35,11.2,4928.181,1021.9,76.0
1.0,0.4671,2,Tail,SSW,Head,S,3.7161,1.1726,0.0946,12.2,11.1,4994.0276,1032.6,75.9
1.0,0.8101,2,Tail,S,Head,S,5.1861,1.5112,0.0958,12.57,11.1,4969.5675,1027.3,76.0
1.0,0.9828,2,Tail,SSW,Head,SSE,5.9262,1.279,0.0958,12.29,11.1,4948.0783,1023.1,76.0
1.0,1.1174,3,Tail,SSW,Head,S,6.9396,1.4466,0.111,12.31,10.9,4947.9265,1020.8,75.9
1.0,0.4881,2,Tail,SSW,Head,S,3.8063,1.4198,0.1191,12.15,10.8,4954.2853,1026.4,75.9
1.0,0.586,2,Tail,SSW,Head,S,4.2255,1.7264,0.1458,12.21,10.5,4985.6697,1029.5,76.1
1.0,0.1342,1,Tail,WSW,Head,S,1.3417,1.8253,0.1447,12.32,10.5,4993.4443,1030.3,76.0
1.0,0.3638,2,Tail,SSW,Head,S,3.2736,1.5361,0.1458,12.03,10.5,5011.1719,1036.7,76.1
1.0,0.4614,2,Tail,SW,Head,S,3.6917,1.709,0.1529,12.09,10.4,5056.32,1047.7,76.0
1.0,0.5742,2,Tail,WSW,Head,S,4.1753,1.6161,0.1436,12.02,10.5,5064.7691,1049.9,75.9
1.0,0.2908,1,Tail,WSW,Head,SSW,2.9079,1.4421,0.1447,11.94,10.5,5002.9951,1038.2,76.0
1.0,0.2843,1,Tail,SW,Head,S,2.8435,1.3834,0.1458,11.86,10.5,5066.9578,1362.1,76.1
1.0,0.3055,2,Tail,SSW,Head,SSW,3.0237,1.3613,0.1366,11.96,10.6,5023.6883,1067.0,76.0
1.0,0.2239,1,Tail,SSW,Head,S,2.2393,1.451,0.1296,12.12,10.7,5000.0147,1038.5,76.1
1.0,0.2133,1,Tail,SW,Head,S,2.1331,1.2995,0.1284,11.95,10.7,5023.6883,1042.0,76.0
1.0,0.4059,2,Tail,SSW,Head,S,3.4538,1.3301,0.1284,12.03,10.7,5073.8297,1052.8,76.0
1.0,0.5505,2,Tail,SW,Head,S,4.0736,1.1907,0.1121,12.09,10.9,5019.7089,1043.1,76.0
1.0,0.6098,2,Tail,SW,Head,S,4.3275,1.2142,0.104,12.21,11.0,5023.6883,1041.6,76.0
1.0,0.6823,2,Tail,SSW,Head,SSE,4.6385,1.0755,0.097,12.07,11.1,5043.8465,1042.5,76.1
1.0,0.6422,2,Tail,SSW,Head,S,4.4665,1.1787,0.0958,12.27,11.1,5006.1787,1037.3,76.0
1.0,0.8723,2,Tail,SW,Head,S,5.4526,0.8389,0.0853,12.03,11.2,5000.1487,1038.2,75.8
1.0,1.0773,3,Tail,SW,Head,S,6.6184,1.2051,0.0946,12.28,11.1,4968.5925,1030.1,75.9
1.0,0.9362,2,Tail,SSW,Head,SSE,5.7268,0.8873,0.0877,11.93,11.2,5026.076,1042.4,76.0
1.0,0.7744,2,Tail,SW,Head,SSE,5.0334,0.9978,0.0865,12.12,11.2,5014.6937,1039.3,75.9
1.0,1.0304,3,Tail,WSW,Head,SSE,6.243,0.9086,0.0771,12.09,11.3,4968.3967,1031.6,75.8
1.0,1.2122,3,Tail,WSW,Head,SSE,7.698,0.9467,0.0795,12.11,11.3,5170.9289,1066.9,76.0
1.0,0.7035,2,Beam,W,Head,S,4.7292,0.9465,0.0889,12.0,11.2,5001.6085,1036.3,76.1
1.0,0.7785,2,Beam,W,Head,S,5.0506,0.8717,0.0865,11.95,11.2,5013.8988,1042.3,75.9
1.0,1.1287,3,Beam,WNW,Head,S,7.0294,1.0679,0.0877,12.21,11.2,5002.1992,1036.3,76.0
1.0,0.7604,2,Tail,WSW,Head,S,4.9732,0.8712,0.0795,12.09,11.3,4931.3645,1027.7,76.0
1.0,0.536,2,Beam,W,Head,SSE,4.0113,0.9146,0.0865,12.02,11.2,4995.6173,1039.5,75.9
1.0,1.1272,3,Beam,W,Head,S,7.0172,0.8073,0.0853,11.97,11.2,5040.6325,1050.5,75.8
1.0,0.537,2,Tail,WSW,Head,S,4.0159,0.9817,0.0795,12.26,11.3,4973.547,1037.2,76.0
1.0,0.481,2,Beam,WSW,Head,SSE,3.7758,0.8669,0.0726,12.21,11.4,4947.4165,1030.4,76.1
1.0,0.4621,2,Tail,SSW,Head,SSE,3.6947,1.1623,0.0795,12.37,11.3,5011.7499,1042.8,76.0
1.0,0.3928,2,Beam,WSW,Head,SE,3.3978,1.5092,0.097,12.14,11.1,4986.4666,1033.7,76.1
1.0,0.455,2,Tail,WSW,Head,SSE,3.6642,0.8867,0.0783,12.04,11.3,5017.8731,1044.2,75.9
1.0,0.6182,2,Tail,SW,Head,SSE,4.3635,1.0529,0.0726,12.28,11.4,4998.4208,1040.2,76.1
1.0,0.6508,2,Tail,SW,Head,SSE,4.5033,0.874,0.0726,12.06,11.4,5005.5933,1188.7,76.1
1.0,0.5817,2,Tail,WSW,Head,SSE,4.2072,0.746,0.0702,11.98,11.4,5021.8473,1222.1,75.9
1.0,0.5025,2,Tail,SSW,Head,SSE,3.868,0.8864,0.0714,12.15,11.4,5149.4397,1067.5,76.0
1.0,0.2321,1,Tail,SW,Head,SSE,2.3209,0.865,0.0714,12.03,11.4,5005.3828,1038.6,76.0
1.0,0.2473,1,Tail,WSW,Head,SSE,2.4733,0.9803,0.0783,12.16,11.3,4990.0534,1037.3,75.9
1.0,0.2264,1,Tail,SW,Head,S,2.2644,0.859,0.0783,12.11,11.3,5000.3864,1040.9,75.9
1.0,0.2676,1,Tail,WSW,Head,SSW,2.6763,0.8011,0.0714,12.2,11.4,4998.2197,1041.7,76.0
1.0,0.3751,2,Tail,SSW,Head,S,3.3217,0.4718,0.0714,11.87,11.4,4990.2608,1040.0,76.0
1.0,0.2682,1,Tail,SSW,Head,S,2.682,0.7354,0.0714,12.1,11.4,5057.9118,1052.5,76.0
1.0,0.3906,2,Tail,SSW,Head,S,3.3882,0.9214,0.0714,12.31,11.4,4914.6507,1024.8,76.0
1.0,0.7445,2,Tail,SSW,Head,SSE,4.905,1.149,0.0808,12.38,11.3,4988.8575,1036.2,76.1
1.0,0.5489,2,Tail,SSW,Head,S,4.0667,1.2372,0.0865,12.42,11.2,4948.7213,1029.9,75.9
1.0,0.7193,2,Tail,SSW,Head,S,4.7971,1.2405,0.097,12.32,11.1,4927.4929,1023.3,76.1
1.0,0.9117,2,Tail,SSW,Head,SSE,5.6214,1.578,0.111,12.38,10.9,4975.7462,1035.0,75.9
1.0,1.123,3,Tail,SSW,Head,S,6.9841,1.7521,0.1296,12.39,10.7,4924.3052,1026.3,76.1
1.0,1.3208,3,Tail,S,Head,S,8.5661,1.6244,0.1377,12.22,10.6,4951.4012,1028.3,76.1
1.0,1.2625,3,Tail,SSW,Head,S,8.1004,2.0248,0.1517,12.42,10.4,4974.1565,1035.1,75.9
1.0,1.1754,3,Tail,SSW,Head,S,7.4032,2.2432,0.1529,12.64,10.4,4977.5264,1034.1,76.0
1.0,1.3905,3,Tail,SSW,Head,S,9.1244,2.0985,0.1517,12.48,10.4,4928.8501,1021.9,75.9
1.0,1.2681,3,Tail,S,Head,S,8.1445,2.1259,0.1599,12.42,10.3,4939.978,1025.9,75.9
1.0,1.4586,3,Tail,S,Head,S,9.6686,2.1345,0.161,12.39,10.3,4963.2003,1031.9,76.0
1.0,1.1059,3,Tail,SSW,Head,S,6.8474,1.8174,0.154,12.17,10.4,5017.5474,1038.0,76.1
1.0,1.184,3,Tail,SSW,Head,S,7.472,1.8482,0.1517,12.21,10.4,5050.4618,1047.4,75.9
1.0,1.1839,3,Tail,S,Head,S,7.4709,1.8569,0.1447,12.3,10.5,5000.6074,1038.3,76.0
1.0,1.2867,3,Tail,S,Head,S,8.2933,1.9069,0.1458,12.33,10.5,5011.9688,1043.1,76.1
1.0,1.5112,4,Tail,SSW,Head,S,10.067,1.8875,0.1377,12.44,10.6,4990.4514,1039.5,76.1
1.0,1.1002,3,Tail,SSW,Head,S,6.8017,1.9341,0.1366,12.5,10.6,4972.7511,1038.9,76.0
1.0,0.8113,2,Tail,SSW,Head,S,5.1913,1.835,0.1354,12.36,10.6,4998.0019,1078.7,75.9
1.0,3.9433,5,Head,NNW,Head,S,20.8109,1.7454,0.154,12.14,10.4,5090.8661,1342.4,76.1
1.0,4.0147,6,Head,WNW,Head,S,21.0588,1.8416,0.1691,12.04,10.2,5077.8092,1053.9,76.0
1.0,4.1801,6,Head,WNW,Head,S,21.7202,2.1214,0.1844,12.12,10.0,5107.6909,1059.1,75.9
1.0,3.1413,5,Beam,WNW,Head,S,18.1377,1.9334,0.1844,11.93,10.0,5102.1269,1059.9,75.9
1.0,2.643,5,Beam,WNW,Head,S,16.4767,1.8648,0.1773,11.96,10.1,5098.5025,1056.5,76.0
1.0,2.2558,4,Beam,WNW,Head,S,14.5351,1.8622,0.1713,12.05,10.2,5084.7879,1048.1,76.2
1.0,1.7688,4,Beam,W,Head,S,11.6127,1.6231,0.1529,12.0,10.4,5065.8708,1049.1,76.0
1.0,1.411,3,Beam,W,Head,S,9.2877,1.5065,0.1436,11.96,10.5,5054.4361,1044.5,75.9
1.0,1.0526,3,Beam,W,Head,S,6.4209,1.5761,0.1377,12.09,10.6,5048.6281,1045.5,76.1
1.0,0.5081,2,Beam,WNW,Head,SSE,3.892,1.4658,0.1296,12.04,10.7,5047.8312,1042.7,76.1
1.0,0.8655,2,Head,N,Head,SSE,5.4234,1.2406,0.1203,11.9,10.8,5045.1775,1044.8,76.0
1.0,1.357,3,Head,N,Head,SSE,8.8562,1.1887,0.111,11.96,10.9,5086.23,1050.9,75.9
1.0,1.1423,3,Head,N,Head,SSE,7.1381,1.2632,0.1145,11.99,10.9,5074.4141,1048.8,76.2
1.0,1.3614,3,Head,N,Head,SSE,8.891,1.2541,0.1052,12.12,11.0,5040.6587,1039.6,76.1
1.0,0.3052,2,Tail,SSW,Head,SSE,3.0223,1.1568,0.097,12.14,11.1,5046.2373,1036.5,76.1
1.0,0.7831,2,Tail,SSW,Head,SSE,5.0704,1.2247,0.0889,12.26,11.2,5031.8923,1034.3,76.1
1.0,1.2507,3,Tail,SSW,Head,SSE,8.0054,1.1719,0.0795,12.27,11.3,4999.8115,1032.4,76.0
1.0,1.8692,4,Tail,S,Head,SSE,12.2153,1.1411,0.0702,12.37,11.4,5010.7194,1033.1,75.9
1.0,1.5061,4,Tail,SSW,Head,SSE,10.0369,0.9303,0.0539,12.34,11.6,5017.8731,1040.2,75.9
1.0,2.0127,4,Tail,SSW,Head,SSE,13.0762,0.7585,0.0457,12.38,11.7,4990.8483,1035.1,75.9
1.0,2.2389,4,Tail,SW,Head,SSE,14.4332,0.6421,0.0375,12.39,11.8,4997.207,1033.9,75.9
1.0,1.5784,4,Tail,SSW,Head,SSE,10.4703,0.4713,0.0319,12.31,11.9,5034.2832,1039.1,76.1
1.0,0.8195,2,Tail,SW,Head,SSE,5.2266,0.6389,0.0225,12.51,12.0,4993.4443,1031.9,76.0
1.0,1.1757,3,Tail,SW,Head,SSE,7.4058,0.7184,0.0225,12.56,12.0,4988.669,1031.8,76.0
1.0,1.0843,3,Tail,SW,Head,SE,6.6742,0.8293,0.0144,12.53,12.1,4986.2813,1028.4,76.0
1.0,0.3605,2,Tail,SSW,Beam,SE,3.2591,0.4749,0.0157,12.31,12.1,4973.7156,1028.8,76.1
1.0,1.1475,3,Tail,SSW,Beam,ESE,7.1801,0.3047,0.0144,12.17,12.1,5014.1376,1036.3,76.0
1.0,1.0717,3,Beam,W,Beam,ESE,6.5739,0.6406,0.0144,12.18,12.1,5050.7488,1388.2,76.0
1.0,0.9196,2,Beam,W,Beam,E,5.6556,0.4476,0.0049,12.17,12.2,5002.771,1034.3,75.9
1.0,0.5827,2,Beam,W,Beam,E,4.2117,0.6173,0.0049,12.19,12.2,5046.4876,1038.6,75.9
1.0,0.3476,2,Tail,SW,Beam,ENE,3.204,0.3729,-0.0032,12.15,12.3,5021.0525,1032.4,75.9
1.0,0.2721,1,Beam,W,Tail,NE,2.7208,0.3765,-0.0087,12.09,12.4,5027.1107,1037.9,76.1
1.0,0.3532,2,Beam,WSW,Beam,E,3.2278,0.4497,-0.0101,12.27,12.4,5008.5663,1034.4,76.0
1.0,0.2775,1,Beam,W,Beam,E,2.7754,0.6587,-0.0127,12.27,12.4,4961.2525,1029.1,75.8
1.0,0.1715,1,Tail,SW,Beam,E,1.7148,0.4585,0.0062,12.09,12.2,4948.0783,1027.7,76.0
1.0,0.1273,1,Tail,WSW,Beam,E,1.2725,0.1989,0.0157,12.04,12.1,5004.7963,1034.8,76.1
1.0,0.2536,1,Tail,SW,Beam,ESE,2.5356,0.3309,0.0225,12.1,12.0,4986.2813,1034.6,76.0
1.0,0.1671,1,Tail,SW,Head,SSE,1.6706,0.3478,0.0319,12.16,11.9,5011.9688,1040.4,76.1
1.0,0.1264,1,Tail,SW,Tail,NE,1.2645,0.5107,0.0144,11.68,12.1,4923.4056,1021.1,76.0
1.0,0.219,1,Tail,SSW,Head,SE,2.19,0.6916,0.0714,12.02,11.4,5094.523,1055.3,76.0
1.0,0.1103,1,Tail,SW,Head,SE,1.1029,0.5742,0.0563,12.02,11.6,5037.4709,1045.4,76.1
1.0,0.1715,1,Tail,SSW,Head,SE,1.7148,0.5547,0.047,12.09,11.7,5042.7898,1045.0,76.0
1.0,0.2295,1,Tail,SSW,Head,SE,2.295,0.3572,0.0401,12.09,11.8,5040.6587,1043.0,76.1
1.0,0.139,1,Tail,SW,Head,SE,1.3902,0.2236,0.0375,11.95,11.8,5010.7194,1036.5,75.9
1.0,0.2588,1,Tail,SW,Head,SSE,2.5884,0.4616,0.0388,12.23,11.8,5029.2596,1041.1,76.0
1.0,0.2927,1,Beam,WSW,Beam,ESE,2.9271,0.1106,0.0375,11.84,11.8,5001.9761,1033.8,75.9
1.0,0.3308,2,Tail,SW,Head,SE,3.1321,0.399,0.0388,12.14,11.8,4992.6484,1032.3,76.0
1.0,0.2869,1,Tail,SW,Head,SSE,2.8692,0.4424,0.047,12.13,11.7,4939.3235,1023.4,76.0
1.0,0.3328,2,Tail,SSW,Head,SE,3.1405,0.7464,0.0539,12.22,11.6,5009.9246,1038.9,75.9
1.0,0.3622,2,Tail,S,Head,SSE,3.2667,0.6849,0.0714,12.08,11.4,4991.0567,1032.5,76.0
1.0,0.3954,2,Tail,SSW,Head,SSE,3.4089,0.5513,0.0702,11.92,11.4,5011.5143,1038.8,75.9
1.0,0.4674,2,Tail,SSW,Head,S,3.7173,0.6812,0.0726,12.08,11.4,4998.4208,1037.2,76.1
1.0,0.5466,2,Tail,SSE,Head,S,4.057,0.52,0.062,12.02,11.5,5043.3082,1044.0,75.9
1.0,0.3411,2,Tail,SSW,Head,SE,3.1761,0.2969,0.0539,11.86,11.6,5063.9742,1051.1,75.9
1.0,0.3039,2,Tail,S,Head,SSE,3.0167,0.4337,0.0375,12.2,11.8,5072.7176,1370.5,75.9
