timeid,fig_dataset,fig_no,voyage_route,new_v_datetime,sog,bf
5112689,3,F01-1,3.0,2019-08-01 16:30:00,12.6,4.0
5112690,3,F01-1,3.0,2019-08-01 16:35:00,12.6,4.0
5112691,3,F01-1,3.0,2019-08-01 16:40:00,12.5,4.0
5112692,3,F01-1,3.0,2019-08-01 16:45:00,12.5,4.0
5112693,3,F01-1,3.0,2019-08-01 16:50:00,12.6,4.0
5112694,3,F01-1,3.0,2019-08-01 16:55:00,12.5,4.0
5112695,3,F01-1,3.0,2019-08-01 17:00:00,12.6,4.0
5112696,3,F01-1,3.0,2019-08-01 17:05:00,12.6,4.0
5112697,3,F01-1,3.0,2019-08-01 17:10:00,12.6,4.0
5112698,3,F01-1,3.0,2019-08-01 17:15:00,12.6,4.0
5112699,3,F01-1,3.0,2019-08-01 17:20:00,12.5,4.0
5112700,3,F01-1,3.0,2019-08-01 17:25:00,12.5,4.0
5112701,3,F01-1,3.0,2019-08-01 17:30:00,12.6,5.0
5112702,3,F01-1,3.0,2019-08-01 17:35:00,12.6,5.0
5112703,3,F01-1,3.0,2019-08-01 17:40:00,12.6,5.0
5112704,3,F01-1,3.0,2019-08-01 17:45:00,12.6,5.0
5112705,3,F01-1,3.0,2019-08-01 17:50:00,12.5,5.0
5112706,3,F01-1,3.0,2019-08-01 17:55:00,12.5,5.0
5112707,3,F01-1,3.0,2019-08-01 18:00:00,12.5,5.0
5112708,3,F01-1,3.0,2019-08-01 18:05:00,12.6,5.0
5112709,3,F01-1,3.0,2019-08-01 18:10:00,12.6,5.0
5112710,3,F01-1,3.0,2019-08-01 18:15:00,12.6,5.0
5112711,3,F01-1,3.0,2019-08-01 18:20:00,12.6,5.0
5112712,3,F01-1,3.0,2019-08-01 18:25:00,12.7,5.0
5112713,3,F01-1,3.0,2019-08-01 18:30:00,12.7,5.0
5112714,3,F01-1,3.0,2019-08-01 18:35:00,12.7,4.0
5112715,3,F01-1,3.0,2019-08-01 18:40:00,12.7,5.0
5112716,3,F01-1,3.0,2019-08-01 18:45:00,12.8,4.0
5112717,3,F01-1,3.0,2019-08-01 18:50:00,12.8,5.0
5112718,3,F01-1,3.0,2019-08-01 18:55:00,12.8,5.0
5112719,3,F01-1,3.0,2019-08-01 19:00:00,12.9,5.0
5112720,3,F01-1,3.0,2019-08-01 19:05:00,12.9,5.0
5112721,3,F01-1,3.0,2019-08-01 19:10:00,12.8,5.0
5112722,3,F01-1,3.0,2019-08-01 19:15:00,12.7,5.0
5112723,3,F01-1,3.0,2019-08-01 19:20:00,12.6,5.0
5112724,3,F01-1,3.0,2019-08-01 19:25:00,12.6,5.0
5112725,3,F01-1,3.0,2019-08-01 19:30:00,12.5,5.0
5112726,3,F01-1,3.0,2019-08-01 19:35:00,12.5,5.0
5112727,3,F01-1,3.0,2019-08-01 19:40:00,12.5,5.0
5112728,3,F01-1,3.0,2019-08-01 19:45:00,12.6,5.0
5112729,3,F01-1,3.0,2019-08-01 19:50:00,12.6,5.0
5112730,3,F01-1,3.0,2019-08-01 19:55:00,12.5,5.0
5112731,3,F01-1,3.0,2019-08-01 20:00:00,12.6,5.0
5112732,3,F01-1,3.0,2019-08-01 20:05:00,12.6,5.0
5112733,3,F01-1,3.0,2019-08-01 20:10:00,12.6,5.0
5112734,3,F01-1,3.0,2019-08-01 20:15:00,12.7,5.0
5112735,3,F01-1,3.0,2019-08-01 20:20:00,12.7,5.0
5112736,3,F01-1,3.0,2019-08-01 20:25:00,12.7,4.0
5112737,3,F01-1,3.0,2019-08-01 20:30:00,12.7,5.0
5112738,3,F01-1,3.0,2019-08-01 20:35:00,12.6,5.0
5112739,3,F01-1,3.0,2019-08-01 20:40:00,12.6,5.0
5112740,3,F01-1,3.0,2019-08-01 20:45:00,12.6,5.0
5112741,3,F01-1,3.0,2019-08-01 20:50:00,12.6,5.0
5112742,3,F01-1,3.0,2019-08-01 20:55:00,12.7,5.0
5112743,3,F01-1,3.0,2019-08-01 21:00:00,12.6,5.0
5112744,3,F01-1,3.0,2019-08-01 21:05:00,12.6,5.0
5112745,3,F01-1,3.0,2019-08-01 21:10:00,12.6,5.0
5112746,3,F01-1,3.0,2019-08-01 21:15:00,12.6,5.0
5112747,3,F01-1,3.0,2019-08-01 21:20:00,12.6,5.0
5112748,3,F01-1,3.0,2019-08-01 21:25:00,12.5,5.0
5112749,3,F01-1,3.0,2019-08-01 21:30:00,12.6,5.0
5112750,3,F01-1,3.0,2019-08-01 21:35:00,12.5,5.0
5112751,3,F01-1,3.0,2019-08-01 21:40:00,12.5,5.0
5112752,3,F01-1,3.0,2019-08-01 21:45:00,12.6,5.0
5112753,3,F01-1,3.0,2019-08-01 21:50:00,12.6,5.0
5112754,3,F01-1,3.0,2019-08-01 21:55:00,12.7,5.0
5112755,3,F01-1,3.0,2019-08-01 22:00:00,12.7,5.0
5112756,3,F01-1,3.0,2019-08-01 22:05:00,12.8,4.0
5112757,3,F01-1,3.0,2019-08-01 22:10:00,12.9,5.0
5112758,3,F01-1,3.0,2019-08-01 22:15:00,13.1,5.0
5112759,3,F01-1,3.0,2019-08-01 22:20:00,13.3,5.0
5112760,3,F01-1,3.0,2019-08-01 22:25:00,13.5,5.0
5112762,3,F01-1,3.0,2019-08-01 22:35:00,13.8,5.0
5112763,3,F01-1,3.0,2019-08-01 22:40:00,13.8,5.0
5112764,3,F01-1,3.0,2019-08-01 22:45:00,13.8,6.0
5112765,3,F01-1,3.0,2019-08-01 22:50:00,13.9,5.0
5112766,3,F01-1,3.0,2019-08-01 22:55:00,13.9,5.0
5112767,3,F01-1,3.0,2019-08-01 23:00:00,13.9,5.0
5112768,3,F01-1,3.0,2019-08-01 23:05:00,13.9,5.0
5112769,3,F01-1,3.0,2019-08-01 23:10:00,14.0,5.0
5112770,3,F01-1,3.0,2019-08-01 23:15:00,13.9,5.0
5112771,3,F01-1,3.0,2019-08-01 23:20:00,14.0,5.0
5112772,3,F01-1,3.0,2019-08-01 23:25:00,13.9,6.0
5112773,3,F01-1,3.0,2019-08-01 23:30:00,13.9,6.0
5112774,3,F01-1,3.0,2019-08-01 23:35:00,13.9,5.0
5112775,3,F01-1,3.0,2019-08-01 23:40:00,13.9,5.0
5112778,3,F01-1,3.0,2019-08-01 23:55:00,13.8,5.0
5112779,3,F01-1,3.0,2019-08-02 00:00:00,13.8,5.0
5112780,3,F01-1,3.0,2019-08-02 00:05:00,13.8,5.0
5112781,3,F01-1,3.0,2019-08-02 00:10:00,13.9,5.0
5112782,3,F01-1,3.0,2019-08-02 00:15:00,13.9,6.0
5112783,3,F01-1,3.0,2019-08-02 00:20:00,13.9,6.0
5112784,3,F01-1,3.0,2019-08-02 00:25:00,14.0,5.0
5112785,3,F01-1,3.0,2019-08-02 00:30:00,13.9,5.0
5112786,3,F01-1,3.0,2019-08-02 00:35:00,14.0,6.0
5112787,3,F01-1,3.0,2019-08-02 00:40:00,14.0,5.0
5112788,3,F01-1,3.0,2019-08-02 00:45:00,14.1,5.0
5112789,3,F01-1,3.0,2019-08-02 00:50:00,14.2,5.0
5112790,3,F01-1,3.0,2019-08-02 00:55:00,14.3,5.0
5112791,3,F01-1,3.0,2019-08-02 01:00:00,14.4,5.0
5112792,3,F01-1,3.0,2019-08-02 01:05:00,14.4,5.0
5112793,3,F01-1,3.0,2019-08-02 01:10:00,14.4,5.0
5112794,3,F01-1,3.0,2019-08-02 01:15:00,14.3,5.0
5112795,3,F01-1,3.0,2019-08-02 01:20:00,14.3,5.0
5112796,3,F01-1,3.0,2019-08-02 01:25:00,14.3,4.0
5112797,3,F01-1,3.0,2019-08-02 01:30:00,14.2,5.0
5112798,3,F01-1,3.0,2019-08-02 01:35:00,14.1,5.0
5112799,3,F01-1,3.0,2019-08-02 01:40:00,13.9,5.0
5112800,3,F01-1,3.0,2019-08-02 01:45:00,13.7,5.0
5112801,3,F01-1,3.0,2019-08-02 01:50:00,13.4,5.0
5112802,3,F01-1,3.0,2019-08-02 01:55:00,13.2,5.0
5112803,3,F01-1,3.0,2019-08-02 02:00:00,13.1,4.0
5112804,3,F01-1,3.0,2019-08-02 02:05:00,13.1,5.0
5112805,3,F01-1,3.0,2019-08-02 02:10:00,13.0,5.0
5112806,3,F01-1,3.0,2019-08-02 02:15:00,13.0,5.0
5112807,3,F01-1,3.0,2019-08-02 02:20:00,12.9,5.0
5112808,3,F01-1,3.0,2019-08-02 02:25:00,12.9,5.0
5112809,3,F01-1,3.0,2019-08-02 02:30:00,12.9,5.0
5112810,3,F01-1,3.0,2019-08-02 02:35:00,12.9,5.0
5112811,3,F01-1,3.0,2019-08-02 02:40:00,12.9,5.0
5112814,3,F01-1,3.0,2019-08-02 02:55:00,12.9,5.0
5112821,3,F01-1,3.0,2019-08-02 03:30:00,12.7,4.0
5112833,3,F01-1,3.0,2019-08-02 04:30:00,12.5,5.0
5112838,3,F01-1,3.0,2019-08-02 04:55:00,12.0,7.0
5112841,3,F01-1,3.0,2019-08-02 05:10:00,11.6,7.0
5112844,3,F01-1,3.0,2019-08-02 05:25:00,11.9,6.0
5112845,3,F01-1,3.0,2019-08-02 05:30:00,12.0,6.0
5112846,3,F01-1,3.0,2019-08-02 05:35:00,11.9,7.0
5112847,3,F01-1,3.0,2019-08-02 05:40:00,11.9,7.0
5112849,3,F01-1,3.0,2019-08-02 05:50:00,11.9,6.0
5112850,3,F01-1,3.0,2019-08-02 05:55:00,11.9,6.0
5112851,3,F01-1,3.0,2019-08-02 06:00:00,11.9,6.0
5112852,3,F01-1,3.0,2019-08-02 06:05:00,12.0,6.0
5112860,3,F01-1,3.0,2019-08-02 06:45:00,12.1,6.0
5112861,3,F01-1,3.0,2019-08-02 06:50:00,12.0,6.0
5112864,3,F01-1,3.0,2019-08-02 07:05:00,12.3,5.0
5112867,3,F01-1,3.0,2019-08-02 07:20:00,12.4,4.0
5112868,3,F01-1,3.0,2019-08-02 07:25:00,12.5,4.0
5112872,3,F01-1,3.0,2019-08-02 07:45:00,12.7,5.0
5112873,3,F01-1,3.0,2019-08-02 07:50:00,12.7,5.0
5112874,3,F01-1,3.0,2019-08-02 07:55:00,12.6,5.0
5112879,3,F01-1,3.0,2019-08-02 08:20:00,12.4,5.0
5112880,3,F01-1,3.0,2019-08-02 08:25:00,12.6,6.0
5112885,3,F01-1,3.0,2019-08-02 08:50:00,12.5,5.0
5112886,3,F01-1,3.0,2019-08-02 08:55:00,12.5,5.0
5112889,3,F01-1,3.0,2019-08-02 09:10:00,12.5,4.0
5112890,3,F01-1,3.0,2019-08-02 09:15:00,12.4,4.0
5112891,3,F01-1,3.0,2019-08-02 09:20:00,12.4,4.0
5112892,3,F01-1,3.0,2019-08-02 09:25:00,12.3,4.0
5112893,3,F01-1,3.0,2019-08-02 09:30:00,12.3,4.0
5112894,3,F01-1,3.0,2019-08-02 09:35:00,12.1,5.0
5112895,3,F01-1,3.0,2019-08-02 09:40:00,12.2,5.0
5112896,3,F01-1,3.0,2019-08-02 09:45:00,12.3,4.0
5112897,3,F01-1,3.0,2019-08-02 09:50:00,12.3,4.0
5112898,3,F01-1,3.0,2019-08-02 09:55:00,12.4,4.0
5112899,3,F01-1,3.0,2019-08-02 10:00:00,12.3,4.0
5112900,3,F01-1,3.0,2019-08-02 10:05:00,12.3,4.0
5112901,3,F01-1,3.0,2019-08-02 10:10:00,12.3,4.0
5112902,3,F01-1,3.0,2019-08-02 10:15:00,12.3,4.0
5112903,3,F01-1,3.0,2019-08-02 10:20:00,12.2,4.0
5112904,3,F01-1,3.0,2019-08-02 10:25:00,12.1,4.0
5112905,3,F01-1,3.0,2019-08-02 10:30:00,12.1,4.0
5112906,3,F01-1,3.0,2019-08-02 10:35:00,12.0,5.0
5112907,3,F01-1,3.0,2019-08-02 10:40:00,12.0,5.0
5112908,3,F01-1,3.0,2019-08-02 10:45:00,12.0,5.0
5112909,3,F01-1,3.0,2019-08-02 10:50:00,11.9,5.0
5112910,3,F01-1,3.0,2019-08-02 10:55:00,11.8,6.0
5112911,3,F01-1,3.0,2019-08-02 11:00:00,11.9,5.0
5112912,3,F01-1,3.0,2019-08-02 11:05:00,11.9,5.0
5112913,3,F01-1,3.0,2019-08-02 11:10:00,12.0,6.0
5112914,3,F01-1,3.0,2019-08-02 11:15:00,12.1,6.0
5112915,3,F01-1,3.0,2019-08-02 11:20:00,12.0,5.0
5112916,3,F01-1,3.0,2019-08-02 11:25:00,12.1,6.0
5112917,3,F01-1,3.0,2019-08-02 11:30:00,12.2,5.0
5112918,3,F01-1,3.0,2019-08-02 11:35:00,12.3,5.0
5112919,3,F01-1,3.0,2019-08-02 11:40:00,12.3,5.0
5112920,3,F01-1,3.0,2019-08-02 11:45:00,12.2,6.0
5112921,3,F01-1,3.0,2019-08-02 11:50:00,12.2,5.0
5112922,3,F01-1,3.0,2019-08-02 11:55:00,12.2,5.0
5112923,3,F01-1,3.0,2019-08-02 12:00:00,12.3,6.0
5112924,3,F01-1,3.0,2019-08-02 12:05:00,12.2,5.0
5112925,3,F01-1,3.0,2019-08-02 12:10:00,12.1,5.0
5112926,3,F01-1,3.0,2019-08-02 12:15:00,12.1,5.0
5112927,3,F01-1,3.0,2019-08-02 12:20:00,12.1,5.0
5112928,3,F01-1,3.0,2019-08-02 12:25:00,12.1,5.0
5112929,3,F01-1,3.0,2019-08-02 12:30:00,12.2,5.0
5112930,3,F01-1,3.0,2019-08-02 12:35:00,12.2,6.0
5112931,3,F01-1,3.0,2019-08-02 12:40:00,12.3,5.0
5112932,3,F01-1,3.0,2019-08-02 12:45:00,12.4,5.0
5112933,3,F01-1,3.0,2019-08-02 12:50:00,12.4,5.0
5112934,3,F01-1,3.0,2019-08-02 12:55:00,12.3,5.0
5112935,3,F01-1,3.0,2019-08-02 13:00:00,12.2,5.0
5112936,3,F01-1,3.0,2019-08-02 13:05:00,12.3,5.0
5112937,3,F01-1,3.0,2019-08-02 13:10:00,12.3,5.0
5112938,3,F01-1,3.0,2019-08-02 13:15:00,12.2,6.0
5112939,3,F01-1,3.0,2019-08-02 13:20:00,12.2,6.0
5112940,3,F01-1,3.0,2019-08-02 13:25:00,12.1,6.0
5112941,3,F01-1,3.0,2019-08-02 13:30:00,12.1,6.0
5112942,3,F01-1,3.0,2019-08-02 13:35:00,12.2,6.0
5112943,3,F01-1,3.0,2019-08-02 13:40:00,12.2,6.0
5112944,3,F01-1,3.0,2019-08-02 13:45:00,12.3,5.0
5112945,3,F01-1,3.0,2019-08-02 13:50:00,12.4,5.0
5112946,3,F01-1,3.0,2019-08-02 13:55:00,12.3,5.0
5112947,3,F01-1,3.0,2019-08-02 14:00:00,12.2,5.0
5112948,3,F01-1,3.0,2019-08-02 14:05:00,12.1,5.0
5112949,3,F01-1,3.0,2019-08-02 14:10:00,12.2,6.0
5112950,3,F01-1,3.0,2019-08-02 14:15:00,12.2,5.0
5112951,3,F01-1,3.0,2019-08-02 14:20:00,12.3,5.0
5112952,3,F01-1,3.0,2019-08-02 14:25:00,12.1,6.0
5112953,3,F01-1,3.0,2019-08-02 14:30:00,12.1,5.0
5112954,3,F01-1,3.0,2019-08-02 14:35:00,12.1,5.0
5112955,3,F01-1,3.0,2019-08-02 14:40:00,12.2,5.0
5112956,3,F01-1,3.0,2019-08-02 14:45:00,12.1,5.0
5112957,3,F01-1,3.0,2019-08-02 14:50:00,12.3,5.0
5112958,3,F01-1,3.0,2019-08-02 14:55:00,12.3,5.0
5112959,3,F01-1,3.0,2019-08-02 15:00:00,12.3,5.0
5112960,3,F01-1,3.0,2019-08-02 15:05:00,12.3,5.0
5112961,3,F01-1,3.0,2019-08-02 15:10:00,12.4,5.0
5112962,3,F01-1,3.0,2019-08-02 15:15:00,12.4,5.0
5112963,3,F01-1,3.0,2019-08-02 15:20:00,12.4,6.0
5112964,3,F01-1,3.0,2019-08-02 15:25:00,12.4,6.0
5112965,3,F01-1,3.0,2019-08-02 15:30:00,12.5,5.0
5112966,3,F01-1,3.0,2019-08-02 15:35:00,12.5,5.0
5112967,3,F01-1,3.0,2019-08-02 15:40:00,12.5,5.0
5112968,3,F01-1,3.0,2019-08-02 15:45:00,12.4,5.0
5112969,3,F01-1,3.0,2019-08-02 15:50:00,12.1,8.0
5112970,3,F01-1,3.0,2019-08-02 15:55:00,11.8,7.0
5112971,3,F01-1,3.0,2019-08-02 16:00:00,11.7,7.0
5112972,3,F01-1,3.0,2019-08-02 16:05:00,11.7,7.0
5112973,3,F01-1,3.0,2019-08-02 16:10:00,11.8,6.0
5112974,3,F01-1,3.0,2019-08-02 16:15:00,12.0,6.0
5112975,3,F01-1,3.0,2019-08-02 16:20:00,12.1,6.0
5112976,3,F01-1,3.0,2019-08-02 16:25:00,12.2,6.0
5112977,3,F01-1,3.0,2019-08-02 16:30:00,12.3,5.0
5112978,3,F01-1,3.0,2019-08-02 16:35:00,12.4,5.0
5112979,3,F01-1,3.0,2019-08-02 16:40:00,12.4,4.0
5112980,3,F01-1,3.0,2019-08-02 16:45:00,12.3,4.0
5112981,3,F01-1,3.0,2019-08-02 16:50:00,12.4,4.0
5112982,3,F01-1,3.0,2019-08-02 16:55:00,12.4,4.0
5112983,3,F01-1,3.0,2019-08-02 17:00:00,12.4,4.0
5112984,3,F01-1,3.0,2019-08-02 17:05:00,12.4,4.0
5112985,3,F01-1,3.0,2019-08-02 17:10:00,12.5,4.0
5112986,3,F01-1,3.0,2019-08-02 17:15:00,12.5,4.0
5112987,3,F01-1,3.0,2019-08-02 17:20:00,12.5,4.0
5112988,3,F01-1,3.0,2019-08-02 17:25:00,12.4,4.0
5112989,3,F01-1,3.0,2019-08-02 17:30:00,12.5,4.0
5112990,3,F01-1,3.0,2019-08-02 17:35:00,12.4,4.0
5112991,3,F01-1,3.0,2019-08-02 17:40:00,12.4,5.0
5112992,3,F01-1,3.0,2019-08-02 17:45:00,12.6,5.0
5112993,3,F01-1,3.0,2019-08-02 17:50:00,12.6,4.0
5112994,3,F01-1,3.0,2019-08-02 17:55:00,12.7,4.0
5112995,3,F01-1,3.0,2019-08-02 18:00:00,12.6,4.0
5112996,3,F01-1,3.0,2019-08-02 18:05:00,12.5,6.0
5112997,3,F01-1,3.0,2019-08-02 18:10:00,12.1,9.0
5112998,3,F01-1,3.0,2019-08-02 18:15:00,11.6,9.0
5112999,3,F01-1,3.0,2019-08-02 18:20:00,11.7,6.0
5113000,3,F01-1,3.0,2019-08-02 18:25:00,12.0,6.0
5113001,3,F01-1,3.0,2019-08-02 18:30:00,11.9,7.0
5113002,3,F01-1,3.0,2019-08-02 18:35:00,11.8,7.0
5113003,3,F01-1,3.0,2019-08-02 18:40:00,11.8,7.0
5113004,3,F01-1,3.0,2019-08-02 18:45:00,12.0,6.0
5113005,3,F01-1,3.0,2019-08-02 18:50:00,12.0,5.0
5113006,3,F01-1,3.0,2019-08-02 18:55:00,12.0,6.0
5113007,3,F01-1,3.0,2019-08-02 19:00:00,12.0,5.0
5113008,3,F01-1,3.0,2019-08-02 19:05:00,12.1,6.0
5113009,3,F01-1,3.0,2019-08-02 19:10:00,12.2,5.0
5113010,3,F01-1,3.0,2019-08-02 19:15:00,12.1,6.0
5113011,3,F01-1,3.0,2019-08-02 19:20:00,12.1,5.0
5113012,3,F01-1,3.0,2019-08-02 19:25:00,12.0,6.0
5113013,3,F01-1,3.0,2019-08-02 19:30:00,12.2,5.0
5113014,3,F01-1,3.0,2019-08-02 19:35:00,12.1,4.0
5113015,3,F01-1,3.0,2019-08-02 19:40:00,12.0,6.0
5113016,3,F01-1,3.0,2019-08-02 19:45:00,12.0,5.0
5113017,3,F01-1,3.0,2019-08-02 19:50:00,12.0,5.0
5113018,3,F01-1,3.0,2019-08-02 19:55:00,12.0,5.0
5113019,3,F01-1,3.0,2019-08-02 20:00:00,11.9,5.0
5113020,3,F01-1,3.0,2019-08-02 20:05:00,11.9,5.0
5113021,3,F01-1,3.0,2019-08-02 20:10:00,11.8,5.0
5113022,3,F01-1,3.0,2019-08-02 20:15:00,11.8,5.0
5113023,3,F01-1,3.0,2019-08-02 20:20:00,11.8,5.0
5113024,3,F01-1,3.0,2019-08-02 20:25:00,12.0,5.0
5113025,3,F01-1,3.0,2019-08-02 20:30:00,11.9,5.0
5113026,3,F01-1,3.0,2019-08-02 20:35:00,12.0,5.0
5113028,3,F01-1,3.0,2019-08-02 20:45:00,12.1,5.0
5113029,3,F01-1,3.0,2019-08-02 20:50:00,12.3,3.0
5113030,3,F01-1,3.0,2019-08-02 20:55:00,12.4,5.0
5113031,3,F01-1,3.0,2019-08-02 21:00:00,12.3,4.0
5113032,3,F01-1,3.0,2019-08-02 21:05:00,12.4,5.0
5113033,3,F01-1,3.0,2019-08-02 21:10:00,12.4,4.0
5113034,3,F01-1,3.0,2019-08-02 21:15:00,12.5,4.0
5113035,3,F01-1,3.0,2019-08-02 21:20:00,12.4,5.0
5113036,3,F01-1,3.0,2019-08-02 21:25:00,12.4,5.0
5113038,3,F01-1,3.0,2019-08-02 21:35:00,12.4,5.0
5113039,3,F01-1,3.0,2019-08-02 21:40:00,12.5,5.0
5113040,3,F01-1,3.0,2019-08-02 21:45:00,12.5,5.0
5113041,3,F01-1,3.0,2019-08-02 21:50:00,12.4,5.0
5113043,3,F01-1,3.0,2019-08-02 22:00:00,12.4,6.0
5113044,3,F01-1,3.0,2019-08-02 22:05:00,12.4,6.0
5113045,3,F01-1,3.0,2019-08-02 22:10:00,12.4,6.0
5113046,3,F01-1,3.0,2019-08-02 22:15:00,12.4,6.0
5113047,3,F01-1,3.0,2019-08-02 22:20:00,12.4,5.0
5113048,3,F01-1,3.0,2019-08-02 22:25:00,12.4,6.0
5113049,3,F01-1,3.0,2019-08-02 22:30:00,12.3,6.0
5113050,3,F01-1,3.0,2019-08-02 22:35:00,12.3,6.0
5113051,3,F01-1,3.0,2019-08-02 22:40:00,12.3,6.0
5113052,3,F01-1,3.0,2019-08-02 22:45:00,12.4,6.0
5113053,3,F01-1,3.0,2019-08-02 22:50:00,12.4,5.0
5113055,3,F01-1,3.0,2019-08-02 23:00:00,12.3,6.0
5113056,3,F01-1,3.0,2019-08-02 23:05:00,12.3,6.0
5113057,3,F01-1,3.0,2019-08-02 23:10:00,12.3,6.0
5113058,3,F01-1,3.0,2019-08-02 23:15:00,12.4,6.0
5113060,3,F01-1,3.0,2019-08-02 23:25:00,12.4,6.0
5113062,3,F01-1,3.0,2019-08-02 23:35:00,12.4,6.0
5113065,3,F01-1,3.0,2019-08-02 23:50:00,12.3,6.0
5113066,3,F01-1,3.0,2019-08-02 23:55:00,12.2,6.0
5113067,3,F01-1,3.0,2019-08-03 00:00:00,12.1,6.0
5113068,3,F01-1,3.0,2019-08-03 00:05:00,12.2,6.0
5113069,3,F01-1,3.0,2019-08-03 00:10:00,12.1,6.0
5113071,3,F01-1,3.0,2019-08-03 00:20:00,12.3,6.0
5113072,3,F01-1,3.0,2019-08-03 00:25:00,12.3,7.0
5113075,3,F01-1,3.0,2019-08-03 00:40:00,12.3,6.0
5113077,3,F01-1,3.0,2019-08-03 00:50:00,12.4,6.0
5113078,3,F01-1,3.0,2019-08-03 00:55:00,12.4,6.0
5113079,3,F01-1,3.0,2019-08-03 01:00:00,12.4,6.0
5113080,3,F01-1,3.0,2019-08-03 01:05:00,12.4,7.0
5113081,3,F01-1,3.0,2019-08-03 01:10:00,12.4,6.0
5113082,3,F01-1,3.0,2019-08-03 01:15:00,12.4,6.0
5113083,3,F01-1,3.0,2019-08-03 01:20:00,12.3,6.0
5113086,3,F01-1,3.0,2019-08-03 01:35:00,12.3,6.0
5113090,3,F01-1,3.0,2019-08-03 01:55:00,12.1,7.0
5113092,3,F01-1,3.0,2019-08-03 02:05:00,12.1,6.0
5113094,3,F01-1,3.0,2019-08-03 02:15:00,12.1,6.0
5113096,3,F01-1,3.0,2019-08-03 02:25:00,12.0,6.0
5113097,3,F01-1,3.0,2019-08-03 02:30:00,11.9,6.0
5113098,3,F01-1,3.0,2019-08-03 02:35:00,11.8,6.0
5113103,3,F01-1,3.0,2019-08-03 03:00:00,11.7,7.0
5113104,3,F01-1,3.0,2019-08-03 03:05:00,11.6,8.0
5113105,3,F01-1,3.0,2019-08-03 03:10:00,11.6,7.0
5113106,3,F01-1,3.0,2019-08-03 03:15:00,11.6,7.0
5113107,3,F01-1,3.0,2019-08-03 03:20:00,11.5,7.0
5113108,3,F01-1,3.0,2019-08-03 03:25:00,11.6,7.0
5113109,3,F01-1,3.0,2019-08-03 03:30:00,11.6,6.0
5113110,3,F01-1,3.0,2019-08-03 03:35:00,11.7,7.0
5113111,3,F01-1,3.0,2019-08-03 03:40:00,11.7,7.0
5113112,3,F01-1,3.0,2019-08-03 03:45:00,11.8,7.0
5113113,3,F01-1,3.0,2019-08-03 03:50:00,11.8,6.0
5113114,3,F01-1,3.0,2019-08-03 03:55:00,11.9,6.0
5113115,3,F01-1,3.0,2019-08-03 04:00:00,11.9,6.0
5113116,3,F01-1,3.0,2019-08-03 04:05:00,11.7,6.0
5113117,3,F01-1,3.0,2019-08-03 04:10:00,11.8,6.0
5113118,3,F01-1,3.0,2019-08-03 04:15:00,11.9,6.0
5113119,3,F01-1,3.0,2019-08-03 04:20:00,11.9,6.0
5113120,3,F01-1,3.0,2019-08-03 04:25:00,11.9,6.0
5113121,3,F01-1,3.0,2019-08-03 04:30:00,11.9,7.0
5113122,3,F01-1,3.0,2019-08-03 04:35:00,12.0,7.0
5113123,3,F01-1,3.0,2019-08-03 04:40:00,12.0,6.0
5113124,3,F01-1,3.0,2019-08-03 04:45:00,12.1,7.0
5113125,3,F01-1,3.0,2019-08-03 04:50:00,12.0,7.0
5113126,3,F01-1,3.0,2019-08-03 04:55:00,12.0,6.0
5113127,3,F01-1,3.0,2019-08-03 05:00:00,12.0,7.0
5113128,3,F01-1,3.0,2019-08-03 05:05:00,12.0,7.0
5113129,3,F01-1,3.0,2019-08-03 05:10:00,12.0,7.0
5113130,3,F01-1,3.0,2019-08-03 05:15:00,12.0,7.0
5113131,3,F01-1,3.0,2019-08-03 05:20:00,11.9,7.0
5113132,3,F01-1,3.0,2019-08-03 05:25:00,12.0,6.0
5113133,3,F01-1,3.0,2019-08-03 05:30:00,11.9,6.0
5113134,3,F01-1,3.0,2019-08-03 05:35:00,12.0,6.0
5113135,3,F01-1,3.0,2019-08-03 05:40:00,12.1,6.0
5113136,3,F01-1,3.0,2019-08-03 05:45:00,12.1,6.0
5113137,3,F01-1,3.0,2019-08-03 05:50:00,12.0,6.0
5113138,3,F01-1,3.0,2019-08-03 05:55:00,12.1,6.0
5113139,3,F01-1,3.0,2019-08-03 06:00:00,12.1,7.0
5113140,3,F01-1,3.0,2019-08-03 06:05:00,12.0,6.0
5113141,3,F01-1,3.0,2019-08-03 06:10:00,11.9,6.0
5113142,3,F01-1,3.0,2019-08-03 06:15:00,12.0,7.0
5113143,3,F01-1,3.0,2019-08-03 06:20:00,11.9,6.0
5113144,3,F01-1,3.0,2019-08-03 06:25:00,11.9,7.0
5113145,3,F01-1,3.0,2019-08-03 06:30:00,12.0,7.0
5113146,3,F01-1,3.0,2019-08-03 06:35:00,12.0,6.0
5113147,3,F01-1,3.0,2019-08-03 06:40:00,12.0,7.0
5113148,3,F01-1,3.0,2019-08-03 06:45:00,11.9,7.0
5113149,3,F01-1,3.0,2019-08-03 06:50:00,11.7,7.0
5113150,3,F01-1,3.0,2019-08-03 06:55:00,11.8,7.0
5113151,3,F01-1,3.0,2019-08-03 07:00:00,11.9,7.0
5113152,3,F01-1,3.0,2019-08-03 07:05:00,11.9,7.0
5113153,3,F01-1,3.0,2019-08-03 07:10:00,11.8,7.0
5113154,3,F01-1,3.0,2019-08-03 07:15:00,11.9,7.0
