timeid,fig_dataset,fig_no,rpm_percentage,me_sfoc
5148783,9,F02-1,0.77,203.41
5148784,9,F02-1,0.77,203.56
5148785,9,F02-1,0.77,203.39
5148786,9,F02-1,0.77,203.46
5148787,9,F02-1,0.77,203.49
5148788,9,F02-1,0.77,203.79
5148789,9,F02-1,0.77,203.8
5148790,9,F02-1,0.77,203.8
5148791,9,F02-1,0.77,203.02
5148792,9,F02-1,0.77,203.51
5148793,9,F02-1,0.77,203.69
5148794,9,F02-1,0.77,204.3
5148795,9,F02-1,0.77,204.24
5148796,9,F02-1,0.77,270.57
5148797,9,F02-1,0.77,203.79
5148798,9,F02-1,0.77,204.26
5148799,9,F02-1,0.77,204.2
5148800,9,F02-1,0.77,204.22
5148801,9,F02-1,0.77,204.58
5148802,9,F02-1,0.77,204.28
5148803,9,F02-1,0.77,204.26
5148804,9,F02-1,0.77,204.11
5148805,9,F02-1,0.77,203.98
5148806,9,F02-1,0.77,204.27
5148807,9,F02-1,0.77,204.3
5148808,9,F02-1,0.76,204.87
5148809,9,F02-1,0.63,210.28
5148810,9,F02-1,0.63,209.45
5148811,9,F02-1,0.52,234.33
5148812,9,F02-1,0.45,224.73
5148813,9,F02-1,0.42,245.19
5148815,9,F02-1,0.29,354.07
5148816,9,F02-1,0.31,287.9
5148817,9,F02-1,0.37,239.03
5148820,9,F02-1,0.35,251.93
5148821,9,F02-1,0.35,256.58
5148822,9,F02-1,0.38,246.18
5148826,9,F02-1,0.84,200.45
5148827,9,F02-1,0.86,200.17
5148828,9,F02-1,0.88,199.3
5148829,9,F02-1,0.9,198.05
5148830,9,F02-1,,
5148831,9,F02-1,0.93,199.16
5148832,9,F02-1,0.91,200.15
5148833,9,F02-1,0.82,202.12
5148834,9,F02-1,0.76,205.77
5149168,9,F02-1,,
5149169,9,F02-1,,
5149170,9,F02-1,,
5149171,9,F02-1,,
5149172,9,F02-1,,
5149173,9,F02-1,,
5149174,9,F02-1,,
5149175,9,F02-1,,
5149176,9,F02-1,,
5149177,9,F02-1,,
5149178,9,F02-1,,
5149179,9,F02-1,,
5149180,9,F02-1,,
5149181,9,F02-1,,
5149182,9,F02-1,,
5149184,9,F02-1,,
5149185,9,F02-1,,
5149186,9,F02-1,,
5149187,9,F02-1,,
5149343,9,F02-1,,
5149347,9,F02-1,0.47,225.1
5149348,9,F02-1,0.45,215.12
5149349,9,F02-1,0.45,214.2
5149350,9,F02-1,0.38,231.38
5149352,9,F02-1,0.57,248.27
5149435,9,F02-1,0.12,758.48
5149436,9,F02-1,0.13,789.83
5149441,9,F02-1,0.35,247.33
5149445,9,F02-1,0.72,209.95
5149446,9,F02-1,0.76,204.72
5149447,9,F02-1,0.77,204.43
5149448,9,F02-1,0.77,205.06
5149449,9,F02-1,0.77,204.62
5149450,9,F02-1,0.77,204.8
5149451,9,F02-1,0.77,271.6
5149452,9,F02-1,0.77,204.17
5149453,9,F02-1,0.77,204.52
5149454,9,F02-1,0.77,204.8
5149455,9,F02-1,0.77,204.69
5149456,9,F02-1,0.77,204.7
5149457,9,F02-1,0.77,204.74
5149458,9,F02-1,0.77,204.6
5149459,9,F02-1,0.77,205.02
5149460,9,F02-1,0.77,204.86
5149461,9,F02-1,0.77,205.0
5149462,9,F02-1,0.77,205.16
5149463,9,F02-1,0.77,204.88
5149464,9,F02-1,0.77,204.72
5149465,9,F02-1,0.77,204.75
5149466,9,F02-1,0.77,204.71
5149467,9,F02-1,0.77,204.65
5149468,9,F02-1,0.77,204.44
5149469,9,F02-1,0.77,204.21
5149470,9,F02-1,0.77,204.3
5149471,9,F02-1,0.77,204.33
5149472,9,F02-1,0.77,204.41
5149473,9,F02-1,0.77,204.44
5149474,9,F02-1,0.77,204.52
5149475,9,F02-1,0.77,204.42
5149476,9,F02-1,0.77,204.18
5149477,9,F02-1,0.77,203.62
5149478,9,F02-1,0.77,267.14
5149479,9,F02-1,0.77,203.39
5149480,9,F02-1,0.77,203.56
5149481,9,F02-1,0.77,203.86
5149482,9,F02-1,0.77,203.85
5149483,9,F02-1,0.77,203.5
5149484,9,F02-1,0.77,203.46
5149485,9,F02-1,0.77,203.73
5149486,9,F02-1,0.77,203.67
5149487,9,F02-1,0.77,203.84
5149488,9,F02-1,0.77,203.99
5149489,9,F02-1,0.77,204.29
5149490,9,F02-1,0.77,204.07
5149491,9,F02-1,0.77,204.37
5149492,9,F02-1,0.77,204.19
5149493,9,F02-1,0.77,203.83
5149494,9,F02-1,0.77,204.08
5149495,9,F02-1,0.77,204.06
5149496,9,F02-1,0.77,203.95
5149497,9,F02-1,0.77,203.86
5149498,9,F02-1,,
5149499,9,F02-1,0.77,203.92
5149500,9,F02-1,0.77,203.52
5149501,9,F02-1,0.77,204.01
5149502,9,F02-1,0.77,204.36
5149503,9,F02-1,0.77,203.95
5149504,9,F02-1,0.77,203.79
5149505,9,F02-1,0.77,259.57
5149506,9,F02-1,0.77,212.42
5149507,9,F02-1,0.77,203.78
5149508,9,F02-1,0.77,203.98
5149509,9,F02-1,0.78,202.51
5149510,9,F02-1,0.79,202.3
5149511,9,F02-1,0.79,201.27
5149512,9,F02-1,0.79,201.45
5149513,9,F02-1,0.79,202.05
5149514,9,F02-1,0.79,202.04
5149515,9,F02-1,0.79,202.26
5149516,9,F02-1,0.79,202.01
5149517,9,F02-1,0.79,202.29
5149518,9,F02-1,0.79,202.4
5149519,9,F02-1,0.79,201.9
5149520,9,F02-1,0.79,202.32
5149521,9,F02-1,0.79,202.53
5149522,9,F02-1,0.79,202.81
5149523,9,F02-1,0.79,202.78
5149524,9,F02-1,0.79,202.85
5149525,9,F02-1,0.79,202.73
5149526,9,F02-1,0.79,202.03
5149527,9,F02-1,0.79,202.52
5149528,9,F02-1,0.79,203.09
5149529,9,F02-1,0.79,202.84
5149530,9,F02-1,0.79,202.65
5149531,9,F02-1,0.79,202.75
5149532,9,F02-1,0.79,216.01
5149533,9,F02-1,0.79,249.13
5149534,9,F02-1,0.79,202.75
5149535,9,F02-1,0.79,202.5
5149536,9,F02-1,0.79,203.06
5149537,9,F02-1,0.79,203.25
5149538,9,F02-1,0.79,203.05
5149539,9,F02-1,0.77,204.12
5149540,9,F02-1,0.77,204.3
5149541,9,F02-1,0.77,204.48
5149542,9,F02-1,0.77,204.47
5149543,9,F02-1,0.77,204.76
5149544,9,F02-1,0.77,203.92
5149545,9,F02-1,0.77,204.49
5149546,9,F02-1,0.77,204.52
5149547,9,F02-1,0.77,204.79
5149548,9,F02-1,0.77,204.65
5149549,9,F02-1,0.77,204.26
5149550,9,F02-1,0.77,204.48
5149551,9,F02-1,0.77,204.71
5149552,9,F02-1,0.77,204.78
5149553,9,F02-1,0.77,204.61
5149554,9,F02-1,0.77,204.14
5149555,9,F02-1,0.77,204.04
5149556,9,F02-1,0.77,204.63
5149557,9,F02-1,0.77,205.03
5149558,9,F02-1,0.77,205.04
5149559,9,F02-1,0.77,204.76
5149560,9,F02-1,0.77,269.3
5149561,9,F02-1,0.77,204.7
5149562,9,F02-1,0.77,204.24
5149563,9,F02-1,0.77,204.59
5149564,9,F02-1,0.77,205.57
5149565,9,F02-1,0.77,205.42
5149566,9,F02-1,0.77,205.38
5149567,9,F02-1,0.77,205.13
5149568,9,F02-1,0.77,204.79
5149569,9,F02-1,0.77,204.92
5149570,9,F02-1,0.77,205.11
5149571,9,F02-1,0.77,205.18
5149572,9,F02-1,0.77,205.2
5149573,9,F02-1,0.77,205.23
5149574,9,F02-1,0.77,205.13
5149575,9,F02-1,0.77,204.6
5149576,9,F02-1,0.77,205.02
5149577,9,F02-1,0.77,205.32
5149578,9,F02-1,0.77,205.16
5149579,9,F02-1,0.77,205.37
5149580,9,F02-1,0.77,205.42
5149581,9,F02-1,0.77,205.05
5149582,9,F02-1,0.77,204.84
5149583,9,F02-1,0.77,205.35
5149584,9,F02-1,0.77,205.36
5149585,9,F02-1,0.77,205.63
5149586,9,F02-1,0.77,205.36
5149587,9,F02-1,0.77,271.23
5149588,9,F02-1,0.77,205.02
5149589,9,F02-1,0.77,205.19
5149590,9,F02-1,0.77,205.17
5149591,9,F02-1,0.77,205.36
5149592,9,F02-1,0.77,205.11
5149593,9,F02-1,0.77,205.19
5149594,9,F02-1,0.77,205.92
5149595,9,F02-1,0.77,205.49
5149596,9,F02-1,0.77,205.36
5149597,9,F02-1,0.77,205.69
5149598,9,F02-1,0.77,205.39
5149599,9,F02-1,0.77,205.25
5149600,9,F02-1,0.77,205.35
5149601,9,F02-1,0.77,205.52
5149602,9,F02-1,0.77,205.37
5149603,9,F02-1,0.77,205.3
5149604,9,F02-1,0.77,204.94
5149605,9,F02-1,0.77,205.07
5149606,9,F02-1,0.77,205.83
5149607,9,F02-1,0.77,205.81
5149608,9,F02-1,0.77,205.68
5149609,9,F02-1,0.77,205.16
5149610,9,F02-1,0.77,205.49
5149611,9,F02-1,0.77,205.35
5149612,9,F02-1,0.77,205.12
5149613,9,F02-1,0.77,205.31
5149614,9,F02-1,0.77,248.1
5149615,9,F02-1,0.77,229.27
5149616,9,F02-1,0.77,205.08
5149617,9,F02-1,0.77,205.07
5149618,9,F02-1,0.77,205.6
5149619,9,F02-1,0.77,205.88
5149620,9,F02-1,0.77,206.24
5149621,9,F02-1,0.77,205.93
5149622,9,F02-1,0.77,205.99
5149623,9,F02-1,0.77,205.42
5149624,9,F02-1,0.77,205.76
5149625,9,F02-1,0.77,205.77
5149626,9,F02-1,0.77,205.55
5149627,9,F02-1,0.77,205.56
5149628,9,F02-1,0.77,205.55
5149629,9,F02-1,0.77,205.36
5149630,9,F02-1,0.77,205.95
5149631,9,F02-1,0.77,206.17
5149632,9,F02-1,0.77,205.82
5149633,9,F02-1,0.77,205.66
5149634,9,F02-1,0.77,263.38
5149635,9,F02-1,0.77,215.04
5149636,9,F02-1,0.77,205.26
5149637,9,F02-1,0.77,204.48
5149638,9,F02-1,0.77,205.18
5149639,9,F02-1,0.77,205.46
5149640,9,F02-1,0.77,205.11
5149641,9,F02-1,0.77,205.65
5149642,9,F02-1,0.77,205.4
5149643,9,F02-1,0.77,205.55
5149644,9,F02-1,0.77,205.78
5149645,9,F02-1,0.77,205.71
5149646,9,F02-1,0.65,214.25
5149647,9,F02-1,0.63,210.5
5149648,9,F02-1,0.55,232.41
5097930,1,F05-1,0.75,0.0
5097931,1,F05-1,0.76,0.0
5097932,1,F05-1,0.76,286.43
5097933,1,F05-1,0.75,210.9
5097934,1,F05-1,0.76,265.33
5097935,1,F05-1,0.77,216.1
5097936,1,F05-1,0.77,208.05
5097937,1,F05-1,0.77,208.05
5097938,1,F05-1,0.77,206.9
5097939,1,F05-1,0.77,206.42
5097940,1,F05-1,0.77,206.82
5097941,1,F05-1,0.77,206.63
5097942,1,F05-1,0.77,205.91
5097943,1,F05-1,0.77,207.13
5097944,1,F05-1,0.77,206.31
5097945,1,F05-1,0.77,206.68
5097946,1,F05-1,0.77,206.39
5097947,1,F05-1,0.77,208.02
5097948,1,F05-1,0.77,206.91
5097949,1,F05-1,0.77,207.69
5097950,1,F05-1,0.77,206.25
5097951,1,F05-1,0.77,206.36
5097952,1,F05-1,0.77,205.99
5097953,1,F05-1,0.77,206.45
5097954,1,F05-1,0.77,206.75
5097955,1,F05-1,0.77,207.63
5097956,1,F05-1,0.77,206.96
5097957,1,F05-1,0.77,208.2
5097958,1,F05-1,0.77,208.56
5097959,1,F05-1,0.77,207.43
5097960,1,F05-1,0.77,208.08
5097961,1,F05-1,0.77,228.63
5097962,1,F05-1,0.77,247.02
5097963,1,F05-1,0.77,206.5
5097964,1,F05-1,0.77,207.8
5097965,1,F05-1,0.77,206.91
5097966,1,F05-1,0.77,206.61
5097967,1,F05-1,0.77,206.73
5097968,1,F05-1,0.77,207.7
5097969,1,F05-1,0.77,207.31
5097970,1,F05-1,0.77,207.09
5097971,1,F05-1,0.77,207.14
5097972,1,F05-1,0.77,207.45
5097973,1,F05-1,0.77,207.59
5097974,1,F05-1,0.77,208.05
5097975,1,F05-1,0.77,208.17
5097976,1,F05-1,0.77,207.96
5097977,1,F05-1,0.77,208.4
5097978,1,F05-1,0.77,208.46
5097979,1,F05-1,0.77,209.19
5097980,1,F05-1,0.77,207.91
5097981,1,F05-1,0.77,207.72
5097982,1,F05-1,0.77,207.57
5097983,1,F05-1,0.77,208.07
5097984,1,F05-1,0.77,208.39
5097985,1,F05-1,0.77,206.83
5097986,1,F05-1,0.77,207.99
5097987,1,F05-1,0.77,209.12
5097988,1,F05-1,0.77,208.52
5097989,1,F05-1,0.77,274.52
5097990,1,F05-1,0.77,209.36
5097991,1,F05-1,0.77,208.27
5097992,1,F05-1,0.77,208.4
5097993,1,F05-1,0.77,207.95
5097994,1,F05-1,0.77,208.08
5097995,1,F05-1,0.77,208.26
5097996,1,F05-1,0.77,207.69
5097997,1,F05-1,0.77,208.3
5097998,1,F05-1,0.77,207.64
5097999,1,F05-1,0.77,207.97
5098000,1,F05-1,0.77,209.09
5098001,1,F05-1,0.77,209.63
5098002,1,F05-1,0.77,208.47
5098003,1,F05-1,0.77,208.77
5098004,1,F05-1,0.77,208.88
5098005,1,F05-1,0.77,207.94
5098006,1,F05-1,0.77,208.86
5098007,1,F05-1,0.77,207.97
5098008,1,F05-1,0.77,207.92
5098009,1,F05-1,0.77,208.28
5098010,1,F05-1,0.77,208.82
5098011,1,F05-1,0.77,208.81
5098012,1,F05-1,0.77,209.11
5098013,1,F05-1,0.77,209.39
5098014,1,F05-1,0.77,208.68
5098015,1,F05-1,0.77,208.42
5098016,1,F05-1,0.77,272.76
5098017,1,F05-1,0.77,208.93
5098018,1,F05-1,0.77,208.33
5098019,1,F05-1,0.77,208.86
5098020,1,F05-1,0.77,208.94
5098021,1,F05-1,0.77,209.01
5098022,1,F05-1,0.77,209.53
5098023,1,F05-1,0.77,208.0
5098024,1,F05-1,0.77,208.65
5098025,1,F05-1,0.77,208.42
5098026,1,F05-1,0.77,208.95
5098027,1,F05-1,0.77,208.44
5098028,1,F05-1,0.77,208.53
5098029,1,F05-1,0.77,208.06
5098030,1,F05-1,0.77,208.5
5098031,1,F05-1,0.77,208.53
5098032,1,F05-1,0.77,208.47
5098033,1,F05-1,0.77,207.64
5098034,1,F05-1,0.77,207.91
5098035,1,F05-1,0.77,208.33
5098036,1,F05-1,0.77,208.43
5098037,1,F05-1,0.77,208.63
5098038,1,F05-1,0.77,208.31
5098039,1,F05-1,0.77,208.66
5098040,1,F05-1,0.77,207.86
5098041,1,F05-1,0.77,208.78
5098042,1,F05-1,0.77,208.51
5098043,1,F05-1,0.77,268.94
5098044,1,F05-1,0.77,209.1
5098045,1,F05-1,0.77,206.91
5098046,1,F05-1,0.77,207.11
5098047,1,F05-1,0.77,208.1
5098048,1,F05-1,0.77,207.2
5098049,1,F05-1,0.77,207.81
5098050,1,F05-1,0.77,208.37
5098051,1,F05-1,0.77,207.92
5098052,1,F05-1,0.77,208.26
5098053,1,F05-1,0.77,207.91
5098054,1,F05-1,0.77,206.94
5098055,1,F05-1,0.77,207.22
5098056,1,F05-1,0.77,208.06
5098057,1,F05-1,0.77,207.28
5098058,1,F05-1,0.77,208.23
5098059,1,F05-1,0.77,208.09
5098060,1,F05-1,0.77,207.82
5098061,1,F05-1,0.77,206.78
5098062,1,F05-1,0.77,206.85
5098063,1,F05-1,0.77,207.33
5098064,1,F05-1,0.77,208.61
5098065,1,F05-1,0.77,208.34
5098066,1,F05-1,0.77,207.36
5098067,1,F05-1,0.77,207.9
5098068,1,F05-1,0.77,207.89
5098069,1,F05-1,0.77,207.67
5098070,1,F05-1,0.77,241.86
5098071,1,F05-1,0.77,237.05
5098072,1,F05-1,0.77,208.85
5098073,1,F05-1,0.77,208.3
5098074,1,F05-1,0.77,208.22
5098075,1,F05-1,0.77,209.1
5098076,1,F05-1,0.77,208.3
5098077,1,F05-1,0.77,208.26
5098078,1,F05-1,0.77,207.81
5098079,1,F05-1,0.77,208.65
5098080,1,F05-1,0.77,208.29
5098081,1,F05-1,0.77,208.19
5098082,1,F05-1,0.77,208.32
5098083,1,F05-1,0.77,208.57
5098084,1,F05-1,0.77,208.69
5098085,1,F05-1,0.77,208.91
5098086,1,F05-1,0.77,208.18
5098087,1,F05-1,0.77,208.56
5098088,1,F05-1,0.77,208.44
5098089,1,F05-1,0.77,207.64
5098090,1,F05-1,0.77,208.83
5098091,1,F05-1,0.77,207.84
5098092,1,F05-1,0.77,209.11
5098093,1,F05-1,0.77,207.78
5098094,1,F05-1,0.77,207.34
5098095,1,F05-1,0.77,208.23
5098096,1,F05-1,0.77,207.81
5098097,1,F05-1,0.77,210.77
5098098,1,F05-1,0.77,270.08
5098099,1,F05-1,0.77,207.3
5098100,1,F05-1,0.77,208.14
5098101,1,F05-1,0.77,207.5
5098102,1,F05-1,0.77,207.34
5098103,1,F05-1,0.77,205.6
5098104,1,F05-1,0.77,209.36
5098105,1,F05-1,0.77,207.31
5098106,1,F05-1,0.77,208.51
5098107,1,F05-1,0.77,206.86
5098108,1,F05-1,0.77,206.96
5098109,1,F05-1,0.77,206.32
5098110,1,F05-1,0.77,206.36
5098111,1,F05-1,0.77,206.98
5098112,1,F05-1,0.77,206.95
5098113,1,F05-1,0.77,208.35
5098114,1,F05-1,0.77,205.67
5098115,1,F05-1,0.77,206.61
5098116,1,F05-1,0.77,208.14
5098117,1,F05-1,0.77,206.41
5098118,1,F05-1,0.77,207.11
5098119,1,F05-1,0.77,207.49
5098120,1,F05-1,0.77,206.53
5098121,1,F05-1,0.77,206.95
5098122,1,F05-1,0.77,208.41
5098123,1,F05-1,0.77,206.23
5098124,1,F05-1,0.77,207.07
5098125,1,F05-1,0.77,269.01
5098126,1,F05-1,0.77,206.95
5098127,1,F05-1,0.77,207.35
5098128,1,F05-1,0.77,206.43
5098129,1,F05-1,0.77,207.83
5098130,1,F05-1,0.77,207.75
5098131,1,F05-1,0.77,206.57
5098132,1,F05-1,0.77,207.29
5098133,1,F05-1,0.77,207.65
5098134,1,F05-1,0.77,207.04
5098135,1,F05-1,0.77,208.71
5098136,1,F05-1,0.77,207.74
5098137,1,F05-1,0.77,207.94
5098138,1,F05-1,0.77,209.2
5098139,1,F05-1,0.77,208.64
5098140,1,F05-1,0.77,208.65
5098141,1,F05-1,0.77,208.68
5098142,1,F05-1,0.77,209.23
5098143,1,F05-1,0.77,208.32
5098144,1,F05-1,0.77,208.58
5098145,1,F05-1,0.77,208.84
5098146,1,F05-1,0.77,208.13
5098147,1,F05-1,0.77,208.93
5098148,1,F05-1,0.77,207.73
5098149,1,F05-1,0.77,208.4
5098150,1,F05-1,0.77,209.76
5098151,1,F05-1,0.77,209.35
5098152,1,F05-1,0.77,270.28
5098153,1,F05-1,0.77,209.96
5098154,1,F05-1,0.77,208.62
5098155,1,F05-1,0.77,208.12
5098156,1,F05-1,0.77,209.91
5098157,1,F05-1,0.77,209.65
5098158,1,F05-1,0.77,208.06
5098159,1,F05-1,0.77,208.5
5098160,1,F05-1,0.77,209.64
5098161,1,F05-1,0.77,209.78
5098162,1,F05-1,0.77,208.71
5098163,1,F05-1,0.77,208.71
5098164,1,F05-1,0.77,207.65
5098165,1,F05-1,0.77,208.64
5098166,1,F05-1,0.77,208.7
5098167,1,F05-1,0.77,208.15
5098168,1,F05-1,0.77,207.95
5098169,1,F05-1,0.77,208.57
5098170,1,F05-1,0.77,208.26
5098171,1,F05-1,0.77,208.98
5098172,1,F05-1,0.77,207.35
5098173,1,F05-1,0.77,207.0
5098174,1,F05-1,0.77,206.56
5098175,1,F05-1,0.77,207.59
5098176,1,F05-1,0.77,208.61
5098177,1,F05-1,0.77,208.34
5098178,1,F05-1,0.77,207.85
5098179,1,F05-1,0.77,254.26
5098180,1,F05-1,0.77,224.73
5098181,1,F05-1,0.77,208.2
5098182,1,F05-1,0.77,206.82
5098183,1,F05-1,0.77,207.71
5098184,1,F05-1,0.77,208.79
5098185,1,F05-1,0.77,208.62
5098186,1,F05-1,0.77,209.07
5098187,1,F05-1,0.77,208.53
5098188,1,F05-1,0.77,207.93
5098189,1,F05-1,0.77,207.34
5098190,1,F05-1,0.77,208.11
5098191,1,F05-1,0.77,207.48
5098192,1,F05-1,0.77,206.77
5098193,1,F05-1,0.77,208.31
5098194,1,F05-1,0.77,208.65
5098195,1,F05-1,0.77,207.91
5098196,1,F05-1,0.77,208.31
5098197,1,F05-1,0.77,208.47
5098198,1,F05-1,0.77,209.07
5098199,1,F05-1,0.77,208.94
5098200,1,F05-1,0.77,209.3
5098201,1,F05-1,0.77,209.27
5098202,1,F05-1,0.77,210.04
5098203,1,F05-1,0.77,208.72
5098204,1,F05-1,0.77,209.42
5098205,1,F05-1,0.77,208.97
5098206,1,F05-1,0.77,221.21
5098207,1,F05-1,0.77,263.04
5098208,1,F05-1,0.77,208.53
5098209,1,F05-1,0.77,208.15
5098210,1,F05-1,0.77,208.02
5098211,1,F05-1,0.77,208.21
5098212,1,F05-1,0.77,208.38
5098213,1,F05-1,0.77,208.14
5098214,1,F05-1,0.77,207.88
5098215,1,F05-1,0.77,208.61
5098216,1,F05-1,0.77,209.04
5098217,1,F05-1,0.77,209.09
5098218,1,F05-1,0.77,209.57
5098219,1,F05-1,0.77,209.63
5098220,1,F05-1,0.77,208.22
5098221,1,F05-1,0.77,209.3
5098222,1,F05-1,0.77,209.37
5098223,1,F05-1,0.77,209.14
5098224,1,F05-1,0.77,208.66
5098225,1,F05-1,0.77,208.86
5098226,1,F05-1,0.77,209.38
5098227,1,F05-1,0.77,208.65
5098228,1,F05-1,0.77,208.31
5098229,1,F05-1,0.77,208.96
5098230,1,F05-1,0.77,208.89
5098231,1,F05-1,0.77,208.84
5098232,1,F05-1,0.77,209.22
5098233,1,F05-1,0.77,208.81
5098234,1,F05-1,0.77,303.25
5098235,1,F05-1,0.77,246.08
5098236,1,F05-1,0.77,209.5
5098237,1,F05-1,0.77,209.96
5098238,1,F05-1,0.77,209.5
5098239,1,F05-1,0.77,209.42
5098240,1,F05-1,0.77,208.3
5098241,1,F05-1,0.77,208.81
5098242,1,F05-1,0.77,207.96
5098243,1,F05-1,0.77,208.65
5098244,1,F05-1,0.77,208.32
5098245,1,F05-1,0.77,208.3
5098246,1,F05-1,0.77,208.5
5098247,1,F05-1,0.77,207.54
5098248,1,F05-1,0.77,208.05
5098249,1,F05-1,0.77,208.53
5098250,1,F05-1,0.77,208.5
5098251,1,F05-1,0.77,207.9
5098252,1,F05-1,0.77,209.15
5098253,1,F05-1,0.77,208.27
5098254,1,F05-1,0.77,209.12
5098255,1,F05-1,0.77,209.16
5098256,1,F05-1,0.77,207.82
5098257,1,F05-1,0.77,208.24
5098258,1,F05-1,0.77,208.64
5098259,1,F05-1,0.77,208.59
5098260,1,F05-1,0.77,208.21
5098261,1,F05-1,0.77,207.76
5098262,1,F05-1,0.77,273.7
5098263,1,F05-1,0.77,207.92
5098264,1,F05-1,0.77,208.07
5098265,1,F05-1,0.77,207.85
5098266,1,F05-1,0.77,207.53
5098267,1,F05-1,0.77,207.39
5098268,1,F05-1,0.77,207.23
5098269,1,F05-1,0.77,207.51
5098270,1,F05-1,0.77,207.84
5098271,1,F05-1,0.77,207.71
5098272,1,F05-1,0.77,207.19
5098273,1,F05-1,0.77,207.8
5098274,1,F05-1,0.77,207.45
5098275,1,F05-1,0.77,207.32
5098276,1,F05-1,0.77,208.32
5098277,1,F05-1,0.77,208.53
5098278,1,F05-1,0.77,208.29
5098279,1,F05-1,0.77,208.54
5098280,1,F05-1,0.77,209.42
5098281,1,F05-1,0.77,208.73
5098282,1,F05-1,0.77,209.02
5098283,1,F05-1,0.77,208.18
5098284,1,F05-1,0.77,209.94
5098285,1,F05-1,0.77,207.28
5098286,1,F05-1,0.77,207.27
5098287,1,F05-1,0.77,207.63
5098288,1,F05-1,0.77,207.2
5098289,1,F05-1,0.77,271.23
5098290,1,F05-1,0.77,208.08
5098291,1,F05-1,0.77,208.24
5098292,1,F05-1,0.77,207.92
5098293,1,F05-1,0.77,209.09
5098294,1,F05-1,0.77,209.2
5098295,1,F05-1,0.76,209.27
5098296,1,F05-1,0.77,208.67
5098297,1,F05-1,0.77,208.24
5098298,1,F05-1,0.77,207.9
5098299,1,F05-1,0.77,208.69
5098300,1,F05-1,0.77,208.01
5098301,1,F05-1,0.77,208.16
5098302,1,F05-1,0.77,207.29
5098303,1,F05-1,0.77,207.96
5098304,1,F05-1,0.77,208.88
5098305,1,F05-1,0.77,207.44
5098306,1,F05-1,0.77,207.15
5098307,1,F05-1,0.77,207.34
5098308,1,F05-1,0.77,207.67
5098309,1,F05-1,0.77,207.97
5098310,1,F05-1,0.77,207.94
5098311,1,F05-1,0.77,208.45
5098312,1,F05-1,0.77,207.91
5098313,1,F05-1,0.77,207.98
5098314,1,F05-1,0.77,207.98
5098315,1,F05-1,0.77,208.59
5098316,1,F05-1,0.77,272.58
5098317,1,F05-1,0.77,208.6
5098318,1,F05-1,0.77,206.88
5098319,1,F05-1,0.77,207.83
5098320,1,F05-1,0.77,207.35
5098321,1,F05-1,0.77,207.55
5098322,1,F05-1,0.77,207.49
5098323,1,F05-1,0.77,206.69
5098324,1,F05-1,0.77,208.97
5098325,1,F05-1,0.77,207.87
5098326,1,F05-1,0.77,208.13
5098327,1,F05-1,0.77,207.42
5098328,1,F05-1,0.77,207.28
5098329,1,F05-1,0.77,208.08
5098330,1,F05-1,0.77,207.15
5098331,1,F05-1,0.77,208.07
5098332,1,F05-1,0.77,207.23
5098333,1,F05-1,0.77,207.82
5098334,1,F05-1,0.77,208.48
5098335,1,F05-1,0.77,207.55
5098336,1,F05-1,0.77,207.97
5098337,1,F05-1,0.77,207.93
5098338,1,F05-1,0.77,208.4
5098339,1,F05-1,0.77,208.8
5098340,1,F05-1,0.77,207.87
5098341,1,F05-1,0.77,207.61
5098342,1,F05-1,0.77,208.52
5098343,1,F05-1,0.77,248.99
5098344,1,F05-1,0.77,237.66
5098345,1,F05-1,0.77,208.41
5098346,1,F05-1,0.77,207.27
5098347,1,F05-1,0.77,207.42
5098348,1,F05-1,0.77,208.65
5098349,1,F05-1,0.77,208.33
5098350,1,F05-1,0.77,208.19
5098351,1,F05-1,0.77,207.52
5098352,1,F05-1,0.77,208.88
5098353,1,F05-1,0.77,209.49
5098354,1,F05-1,0.77,208.94
5098355,1,F05-1,0.77,210.31
5098356,1,F05-1,0.77,209.14
5098357,1,F05-1,0.77,207.6
5098358,1,F05-1,0.77,209.87
5098359,1,F05-1,0.77,208.81
5098360,1,F05-1,0.77,208.05
5098361,1,F05-1,0.77,208.94
5098362,1,F05-1,0.77,209.35
5098363,1,F05-1,0.77,208.87
5098364,1,F05-1,0.77,207.57
5098365,1,F05-1,0.77,206.98
5098366,1,F05-1,0.77,208.24
5098367,1,F05-1,0.77,207.59
5098368,1,F05-1,0.77,208.85
5098369,1,F05-1,0.77,207.99
5098370,1,F05-1,0.77,209.67
5098371,1,F05-1,0.77,271.55
5098372,1,F05-1,0.77,209.01
5098373,1,F05-1,0.77,209.3
5098374,1,F05-1,0.77,208.85
5098375,1,F05-1,0.77,209.15
5098376,1,F05-1,0.77,209.58
5098377,1,F05-1,0.77,208.86
5098378,1,F05-1,0.77,209.37
5098379,1,F05-1,0.77,209.05
5098380,1,F05-1,0.77,208.22
5098381,1,F05-1,0.77,208.11
5098382,1,F05-1,0.77,207.67
5098383,1,F05-1,0.77,208.39
5098384,1,F05-1,0.77,209.65
5098385,1,F05-1,0.77,208.18
5098386,1,F05-1,0.77,207.4
5098387,1,F05-1,0.77,208.79
5098388,1,F05-1,0.77,209.99
5098389,1,F05-1,0.77,208.92
5098390,1,F05-1,0.77,209.49
5098391,1,F05-1,0.77,209.33
5098392,1,F05-1,0.77,209.72
5098393,1,F05-1,0.77,207.44
